timestamp,service_type,service_environment,request_method,request_path,request_source_ip,response_status_code,response_size,response_time_ms,error_message,error_code,correlation_id,trace_id,span_id,parent_id,cpu_usage,memory_usage,active_connections,is_anomalous,metadata_service_name,metadata_service_version,metadata_environment,metadata_instance_id,metadata_region,metadata_deployed_at,metadata_cloud_provider,metadata_instance_type,metadata_auto_scaling_group,header_Accept,header_Content-Type,header_X-Service-Name,header_X-Service-Version,header_X-Request-ID,header_X-API-Key,metadata_datacenter,metadata_rack,metadata_server
2025-04-11T00:47:48.240043,user-service,azure-cloud,GET,/users/9488793c-761d-485b-acdb-d17841de2216,217.23.56.248,200,8583,141.65,,,svc-0374ce4a-31b2-9a43,trace-cad22b2c4a574d25,span-9bbeb1a2,parent-16e983b5,36.81,82.87,907,False,user-service,v3,azure-cloud,inst-da724c93,us-east,2025-02-06T08:00:41.240043,azure,azure-small,asg-user-service-9e0fb7,application/json,application/json,user-service,v3,425a2b8e-0c63-4005-97d3-a8c14c72bd2f,svc-key-46a6150fd3a64b0b,,,
2025-04-11T17:53:11.262044,payment-service,aws-cloud,POST,/payments/89a82562-3d98-4e60-9f7b-2bf6cadbcc5d,171.172.134.96,200,5105,38.98,,,svc-b90f8c22-ecd4-4446,trace-012bb12cad4343cd,span-13bf1686,parent-e77aa8cb,88.43,64.35,508,False,payment-service,v1,aws-cloud,inst-18541d72,eu-central,2025-01-21T08:00:41.262044,aws,aws-medium,asg-payment-service-7f966f,application/json,application/json,payment-service,v3,0c69f783-d559-45be-8c16-e88f5f828626,svc-key-64515542067a4e31,,,
2025-04-08T13:00:41.419045,user-service,aws-cloud,POST,/users,189.42.242.196,200,3639,123.31,,,svc-ec1c39ee-40c1-ae5d,trace-6e1e612a45a343ba,span-95fcfd54,parent-d0ca4b20,16.21,65.35,352,False,user-service,v1,aws-cloud,inst-b5d701a1,ap-south,2025-03-12T08:00:41.285045,aws,aws-medium,asg-user-service-a574e9,application/json,application/json,user-service,v2,dd8c00cd-1faa-449d-9ef8-c65f0327ce48,svc-key-3dcef00c7caa45ca,,,
2025-04-12T11:00:41.559044,product-service,on-premise,GET,/products/search,47.153.151.195,500,809,4909.91,Internal service error,E500_2408,svc-086b8004-8e8a-f911,trace-3918f083f6a74f76,span-5cb3517a,parent-8a22a074,84.56,27.09,302,False,product-service,v3,on-premise,inst-51b44ef8,eu-central,2025-02-26T08:00:41.330044,,,,application/json,application/json,product-service,v2,32197c75-a135-4556-ac46-2e3e89a2d9b5,,dc-west,rack-8,srv-698
2025-04-08T20:00:41.485044,auth-service,gcp-cloud,POST,/authenticate,9.116.82.216,401,747,184.22,Service authentication required,E401_5209,svc-e5664d17-6f95-79d4,trace-a1045d2c08364376,span-01117214,parent-6fe52c75,60.62,43.82,238,False,auth-service,v2,gcp-cloud,inst-d21ec314,ap-south,2025-03-14T08:00:41.330044,gcp,gcp-medium,asg-auth-service-c9a608,application/json,application/json,auth-service,v3,acbcb554-af67-4c53-8109-14936186dca3,svc-key-7c051c0956b3465d,,,
2025-03-24T21:00:41.631044,product-service,gcp-cloud,DELETE,/products,138.72.40.175,200,3240,135.26,,,svc-effa0a35-019e-730e,trace-531e249e71244e8f,span-fc4bd0e7,parent-63d4ef04,89.87,38.67,130,False,product-service,v2,gcp-cloud,inst-678a7d5f,eu-central,2025-01-17T08:00:41.311044,gcp,gcp-small,asg-product-service-cbc976,application/json,application/json,product-service,v1,7e4b23ff-9649-4be2-bc0a-c5beb042304e,,,,
2025-04-08T17:31:25.234044,user-service,azure-cloud,POST,/users,215.62.123.185,200,9383,35.43,,,svc-e6e6d27d-f8a5-30cc,trace-b0a863f8ddf44722,span-6233946c,,45.58,57.49,892,False,user-service,v2,azure-cloud,inst-ddc615e7,us-west,2025-02-05T08:00:41.234044,azure,azure-small,asg-user-service-bb1f27,application/json,application/json,user-service,v2,f6f508fd-d598-4f03-bee6-daf5a1fde6b6,svc-key-28e03ccba9b940da,,,
2025-04-10T16:00:41.748045,payment-service,azure-cloud,DELETE,/payments,47.138.235.1,500,838,485.81,Internal service error,E500_7131,svc-b2cb233d-8411-873b,trace-4af04c87095e426e,span-10bb9653,parent-aee7dd0a,13.89,47.91,190,False,payment-service,v3,azure-cloud,inst-974c5f35,ap-south,2025-03-20T08:00:41.281045,azure,azure-medium,asg-payment-service-f71e74,application/json,application/json,payment-service,v2,a4bd5d76-593e-4297-8d4d-a37a43dab871,svc-key-08adf1b556144bbd,,,
2025-04-12T09:00:41.806044,payment-service,aws-cloud,PUT,/payments/refund,111.109.24.198,422,129,594.76,Unexpected service error,E422_3298,svc-e3c5c279-9cc4-6f10,trace-c9c3793fbdd643bf,span-dad0d1d7,parent-32f3102f,58.65,61.52,950,False,payment-service,v2,aws-cloud,inst-0d9c1fe3,ap-south,2025-02-25T08:00:41.324044,aws,aws-medium,asg-payment-service-a2d3f6,application/json,application/json,payment-service,v2,8023a133-e201-4c95-b5cc-a51d5d467346,svc-key-5ec1f4c09f8d4f12,,,
2025-03-23T19:00:41.309045,auth-service,aws-cloud,POST,/authenticate,30.236.4.128,201,3757,123.68,,,svc-f62f1647-fa16-3437,trace-a09a7a3eab8d42b1,span-d85be17b,parent-7d85b3f7,57.14,85.11,765,False,auth-service,v1,aws-cloud,inst-dfb106e2,ap-south,2025-04-15T08:00:41.275046,aws,aws-small,asg-auth-service-b82c35,application/json,application/json,auth-service,v3,1af2e75e-6e74-4f4c-ad76-53f3552ad72c,svc-key-f1ff1d1bf3a2418a,,,
2025-03-23T10:00:41.445044,auth-service,on-premise,PUT,/validate,16.44.137.186,200,3678,243.01,,,svc-2bd745cd-012e-0942,trace-4e5f078ac1784a71,span-0f124784,,51.16,83.81,770,False,auth-service,v3,on-premise,inst-b4ea839f,eu-central,2025-03-12T08:00:41.314044,,,,application/json,application/json,auth-service,v3,3b1c3c51-9190-46fc-af0d-23e741d62b8a,svc-key-dcb22d94bcc04224,dc-east,rack-19,srv-526
2025-04-05T14:50:13.247044,user-service,on-premise,GET,/users/c0bf1834-e1cb-48ff-bfac-f5e1db6cc900,72.162.161.114,204,0,399.95,,,svc-be904f9a-38f7-f144,trace-9c16393296d54d90,span-c62a404b,parent-452b77fa,77.34,53.32,134,False,user-service,v2,on-premise,inst-30fe8717,us-east,2025-04-16T08:00:41.247044,,,,application/json,application/json,user-service,v1,3104b97f-6646-4228-8bf6-b106b55d55f1,svc-key-9df37b56dfbb4bba,dc-east,rack-6,srv-191
2025-03-25T15:00:41.814044,payment-service,on-premise,GET,/payments,56.73.141.53,202,9566,177.88,,,svc-4ded617f-8c5f-84e6,trace-32a2d46a627543a1,span-d856a0ab,,80.14,34.22,636,False,payment-service,v2,on-premise,inst-9ee118d5,us-west,2025-03-28T08:00:41.298044,,,,application/json,application/json,payment-service,v1,c3479fb6-0a57-4eaf-9702-ee5df853f1df,svc-key-97aa93f657854152,dc-east,rack-18,srv-698
2025-03-30T03:00:41.761044,order-service,aws-cloud,DELETE,/orders,133.44.98.206,200,4122,135.55,,,svc-b9d9b563-d397-9be9,trace-454002a1515c4eeb,span-80b2253a,parent-57d4cac1,57.7,21.22,843,False,order-service,v2,aws-cloud,inst-68200e62,eu-central,2025-01-23T08:00:41.307044,aws,aws-small,asg-order-service-2f9374,application/json,application/json,order-service,v1,94f12f41-65d1-4433-9139-6e094e62238d,,,,
2025-03-29T17:00:41.530044,product-service,on-premise,DELETE,/products/61423f6f-4aa5-41b0-8190-c0c58240235b,135.208.28.242,200,6913,154.51,,,svc-c997988b-c442-e012,trace-4f5dfae445ed4d51,span-84ea07f7,parent-3c851f14,78.97,42.37,254,False,product-service,v1,on-premise,inst-96b013ac,eu-central,2025-04-09T08:00:41.297044,,,,application/json,application/json,product-service,v1,224fca42-fb72-4e9d-bf0b-413b2596eba5,,dc-central,rack-1,srv-215
2025-03-31T01:23:28.223044,user-service,azure-cloud,GET,/users/a50837f6-abef-412b-bf98-5af1d157d81d,33.189.219.65,201,4618,197.75,,,svc-d88fc971-f65d-26d7,trace-8f7fb9b982e44482,span-4c904539,parent-f3c13c99,77.02,61.22,21,False,user-service,v1,azure-cloud,inst-a59a5989,us-east,2025-01-22T08:00:41.224043,azure,azure-small,asg-user-service-34c0a6,application/json,application/json,user-service,v3,7d382d1e-c994-40ce-81c0-b99996d8faa3,svc-key-dd0616b40f80468c,,,
2025-03-26T01:15:47.263044,payment-service,gcp-cloud,POST,/payments,37.19.28.212,200,9968,172.97,,,svc-765f27fc-d523-c433,trace-a9e0b805596349f1,span-0e7db3c7,parent-0915d495,73.61,71.47,14,False,payment-service,v1,gcp-cloud,inst-93ad1de8,ap-south,2025-01-17T08:00:41.263044,gcp,gcp-medium,asg-payment-service-b037d4,application/json,application/json,payment-service,v3,9a66710d-015e-498c-8d96-2224778dc30d,svc-key-844d38d1057948a5,,,
2025-04-12T09:00:41.526044,user-service,aws-cloud,DELETE,/users/f2d83857-6a7b-4ec0-a52a-17af4895497d,107.156.125.124,200,9961,102.87,,,svc-e3c5c279-9cc4-6f10,trace-c9c3793fbdd643bf,span-3631408d,parent-29179c49,64.18,34.56,651,False,user-service,v3,aws-cloud,inst-6b3eac5b,ap-south,2025-01-23T08:00:41.324044,aws,aws-large,asg-user-service-7bc24e,application/json,application/json,user-service,v2,6ee4aabb-e3fd-4e83-b126-d84e6bada5f1,svc-key-f5d01fa4ef7e4c36,,,
2025-04-04T16:00:41.405044,user-service,on-premise,PUT,/users/validate,151.175.253.205,201,967,414.28,,,svc-c397b10e-5a69-c8d8,trace-7ef07db032f5435d,span-6cb0a993,parent-68429102,37.42,80.53,956,False,user-service,v3,on-premise,inst-52ae874f,eu-central,2025-02-02T08:00:41.327044,,,,application/json,application/json,user-service,v1,cbab07e3-157e-4862-be2e-9949c16e10e9,svc-key-86a52ccc25a74037,dc-central,rack-6,srv-254
2025-04-03T17:54:47.257044,payment-service,aws-cloud,PUT,/payments/a06866c6-e264-4dae-8aaf-76a9f8493b66,42.217.134.130,201,1196,160.76,,,svc-6a738710-102f-06db,trace-3bb62133ac8d401d,span-fec59d55,parent-1a8770a1,88.35,39.13,261,False,payment-service,v1,aws-cloud,inst-19325510,ap-south,2025-01-27T08:00:41.257044,aws,aws-medium,asg-payment-service-3b5e24,application/json,application/json,payment-service,v3,8ffadf84-5e50-419a-8875-7dd75cf1a294,svc-key-efbd9bb3604e4f11,,,
2025-03-23T19:00:41.679044,order-service,gcp-cloud,PUT,/orders/history,161.161.49.180,202,10171,74.63,,,svc-44e383ed-c67d-dcea,trace-d9bfa657595a4c84,span-bc4abedf,parent-fa7707b2,32.8,38.99,300,False,order-service,v3,gcp-cloud,inst-5fda3f6b,us-west,2025-02-15T08:00:41.297044,gcp,gcp-medium,asg-order-service-50a2b6,application/json,application/json,order-service,v3,c583996c-b777-474f-947c-703156c41421,,,,
2025-03-26T02:40:06.246044,auth-service,on-premise,POST,/authenticate,23.137.118.222,200,7818,286.37,,,svc-fabdf025-cd23-763a,trace-ecee0d01e1094155,span-4d8d89c1,,65.81,78.48,978,False,auth-service,v2,on-premise,inst-1bef95bf,us-west,2025-03-11T08:00:41.246044,,,,application/json,application/json,auth-service,v3,c7405c5f-c77c-4a88-925e-9d4089ccdac6,svc-key-4fb2bc3a74c04c73,dc-west,rack-7,srv-134
2025-04-07T18:18:35.235044,payment-service,azure-cloud,DELETE,/payments/1ffefac2-1c26-454b-b7ae-a3e6cb073125,249.30.95.205,200,8666,112.09,,,svc-4172c7ff-7950-f663,trace-384b6e92d7df426f,span-e88c26c8,parent-46390085,44.83,31.23,566,False,payment-service,v1,azure-cloud,inst-7c2eb391,us-west,2025-03-14T08:00:41.235044,azure,azure-large,asg-payment-service-9a7250,application/json,application/json,payment-service,v3,4a3c07a6-0c42-4da8-acb2-8429db98a2d3,svc-key-3804b14ab0f54998,,,
2025-04-13T13:47:12.221044,product-service,azure-cloud,GET,/products/d3a7149b-b002-451e-a26b-38322b2e98e1,50.197.189.137,201,9945,193.65,,,svc-f2d08049-874a-30a0,trace-1c42b6005ce74ebe,span-577dd4e1,parent-8271417a,80.6,37.0,718,False,product-service,v3,azure-cloud,inst-801815e6,ap-south,2025-02-25T08:00:41.221044,azure,azure-large,asg-product-service-187c8e,application/json,application/json,product-service,v1,938a120a-b0fc-47da-8731-b4baa4fee861,,,,
2025-03-31T23:25:11.243044,payment-service,aws-cloud,DELETE,/payments,169.14.49.157,200,1381,65.98,,,svc-1b98235f-155e-437b,trace-87c67d1966bd4ee3,span-0a84699a,parent-9ed7cb3e,87.59,45.22,115,False,payment-service,v2,aws-cloud,inst-e11c15fc,us-east,2025-04-08T08:00:41.243044,aws,aws-medium,asg-payment-service-db50e4,application/json,application/json,payment-service,v1,d34af81f-a22c-4890-bb5d-bfce87fe8cba,svc-key-cfe2f116a2f14530,,,
2025-03-27T02:26:50.259043,payment-service,gcp-cloud,GET,/payments,235.199.140.6,201,5721,163.08,,,svc-ef3eaac0-9b41-310b,trace-9409118034a94c36,span-0063a404,,59.92,79.81,306,False,payment-service,v3,gcp-cloud,inst-0d53bbd0,ap-south,2025-01-25T08:00:41.259043,gcp,gcp-small,asg-payment-service-374919,application/json,application/json,payment-service,v1,23ea3741-a9b0-4bb6-b7e8-711cda237de2,svc-key-c61c1d0adc184bd3,,,
2025-04-13T03:00:41.776044,payment-service,aws-cloud,POST,/payments/91e13e47-16f1-47f9-88cb-4ed8a5dcef50,245.86.181.92,429,701,435.34,Unexpected service error,E429_3527,svc-8e691fca-56d4-2d14,trace-62bcfc122cc349f2,span-8303689d,parent-73a37d55,42.05,77.47,637,False,payment-service,v3,aws-cloud,inst-7e3e0f37,us-west,2025-03-25T08:00:41.323044,aws,aws-large,asg-payment-service-ab2c1f,application/json,application/json,payment-service,v3,3424a15d-3067-4133-911d-60a7fd6b24df,svc-key-6bffe6d08e014f99,,,
2025-04-02T21:05:29.222044,user-service,gcp-cloud,DELETE,/users/3321b079-4e36-4209-9ba3-ff273f59b938,216.84.128.240,204,0,146.94,,,svc-dcd96c15-cf9b-8e9e,trace-b582fe8fabf648bd,span-db44dd54,parent-7d61893e,87.39,21.07,152,False,user-service,v2,gcp-cloud,inst-2ea586f1,us-west,2025-02-12T08:00:41.223044,gcp,gcp-small,asg-user-service-33ba90,application/json,application/json,user-service,v2,429465ff-83ea-4274-8f86-9d7d70bf70e7,svc-key-647894db97ea4414,,,
2025-04-13T05:00:41.477044,auth-service,gcp-cloud,DELETE,/validate,143.89.116.139,200,10195,102.84,,,svc-8d9b3888-51e9-c032,trace-2027fd5dc43d427e,span-be167fd5,parent-7a86ff57,14.89,44.33,893,False,auth-service,v2,gcp-cloud,inst-9a521154,us-east,2025-03-26T08:00:41.289044,gcp,gcp-small,asg-auth-service-10619c,application/json,application/json,auth-service,v2,f62ef51f-ebee-4cdc-a8a6-c8a61a501beb,svc-key-4d3c363499824f65,,,
2025-04-12T11:09:15.245044,order-service,gcp-cloud,DELETE,/orders/5c343396-4025-44b3-a353-ed48498f2002,93.241.191.111,204,0,89.25,,,svc-dbc37087-379a-fd7e,trace-1f6368d3319740f8,span-63d476de,,58.29,69.34,120,False,order-service,v3,gcp-cloud,inst-96b05dcb,us-west,2025-02-11T08:00:41.245044,gcp,gcp-medium,asg-order-service-a1a7b9,application/json,application/json,order-service,v1,3440079e-19d5-48c7-88fd-4d8cf6ae19c8,,,,
2025-04-03T02:33:23.243044,payment-service,on-premise,DELETE,/payments/a266c432-f63d-46c8-ba73-b82d742114e1,229.82.208.168,204,0,90.7,,,svc-2e5b7835-7bb1-eeea,trace-a613b1d1976149e0,span-b964d676,,17.67,42.69,669,False,payment-service,v2,on-premise,inst-66a99a72,ap-south,2025-03-06T08:00:41.244044,,,,application/json,application/json,payment-service,v3,4a13da77-3f25-4cc5-97f9-7d3ec36cbec9,svc-key-41660a16c18a474a,dc-west,rack-1,srv-283
2025-03-22T11:22:59.222044,user-service,gcp-cloud,POST,/users,235.211.70.22,202,1489,168.79,,,svc-61c3ea5d-dbf7-f6f3,trace-946b440900d4434d,span-464cabab,parent-523045d2,49.84,41.29,417,False,user-service,v1,gcp-cloud,inst-66728f0d,eu-central,2025-01-30T08:00:41.222044,gcp,gcp-large,asg-user-service-7e2658,application/json,application/json,user-service,v1,690817a0-778c-4e8c-8cc0-6803840bbf42,svc-key-8d25b2e81ef14a8e,,,
2025-03-21T00:46:40.219046,user-service,gcp-cloud,GET,/users/search,67.245.154.133,200,9297,194.04,,,svc-88f02f71-f6ee-b27c,trace-7e4e925042d34717,span-cecabf41,parent-3da8fc5d,46.94,71.0,326,False,user-service,v2,gcp-cloud,inst-2e263a1e,us-east,2025-04-02T08:00:41.219046,gcp,gcp-medium,asg-user-service-f8b357,application/json,application/json,user-service,v2,a1991b0a-327c-4191-9573-6b8b20fff555,svc-key-39fa443dff9f4904,,,
2025-03-28T04:00:41.798044,payment-service,azure-cloud,DELETE,/payments,145.192.230.192,204,0,160.69,,,svc-d87a492e-8c0a-4fe5,trace-45524e7b67b940a7,span-8ec8963b,,11.99,61.63,134,False,payment-service,v1,azure-cloud,inst-a1170e20,eu-central,2025-02-17T08:00:41.317044,azure,azure-small,asg-payment-service-1be1e8,application/json,application/json,payment-service,v1,c9f57aa7-ea3c-434c-926f-659ed6b134cb,svc-key-58bc3d7b2e024da1,,,
2025-03-25T18:00:41.552044,product-service,aws-cloud,POST,/products/15044cf2-4ad0-46d9-890c-b518ce275095,251.137.133.188,200,971,187.54,,,svc-bb8a5f41-24c3-970d,trace-975ec5d894cb4810,span-77615a3e,parent-f2911721,67.59,35.14,316,False,product-service,v1,aws-cloud,inst-23ae0e11,us-east,2025-04-10T08:00:41.319044,aws,aws-small,asg-product-service-2fe940,application/json,application/json,product-service,v3,49e914ba-b34e-4d1d-aed5-e9b1a6a5364b,,,,
2025-03-22T11:35:19.250044,order-service,gcp-cloud,PUT,/orders/history,173.152.115.1,204,0,39.45,,,svc-813d5c24-28c9-b434,trace-28ccda5c2a90450c,span-5750b5f2,,42.52,67.54,161,False,order-service,v3,gcp-cloud,inst-01d57bfd,us-east,2025-04-08T08:00:41.250044,gcp,gcp-medium,asg-order-service-f58fc9,application/json,application/json,order-service,v2,237396e9-02cb-4b1b-a3b7-dcf5443ba65c,,,,
2025-03-26T20:00:41.438044,auth-service,gcp-cloud,DELETE,/revoke-token,215.137.198.36,204,0,42.72,,,svc-320eb419-14e9-3292,trace-cfef76f8d8a54643,span-1dc4cd00,parent-f18cf3ba,86.85,46.78,311,False,auth-service,v1,gcp-cloud,inst-80fb19c0,us-east,2025-01-30T08:00:41.299044,gcp,gcp-medium,asg-auth-service-d7b07d,application/json,application/json,auth-service,v1,59b4a64e-e961-444f-a734-f120933e99d1,svc-key-6a421b36c2664e7f,,,
2025-03-17T11:18:17.229044,payment-service,azure-cloud,DELETE,/payments/refund,143.248.134.157,204,0,53.1,,,svc-8bc71f8b-fe50-5907,trace-882a2004156344aa,span-7f997d09,,57.37,29.39,253,False,payment-service,v3,azure-cloud,inst-2b9daf94,us-west,2025-02-16T08:00:41.229044,azure,azure-small,asg-payment-service-5fcd79,application/json,application/json,payment-service,v3,93550c82-1035-4b1f-8640-5eb94f389a10,svc-key-470c2bb0cf3d4dc5,,,
2025-04-14T23:05:49.239044,user-service,aws-cloud,GET,/users/search,138.40.71.146,200,9996,150.94,,,svc-9b24936f-c93f-ea49,trace-79cff86df1504b29,span-2244959a,parent-a52c90c5,22.63,47.47,917,False,user-service,v2,aws-cloud,inst-4c7d7ae3,us-west,2025-04-12T08:00:41.239044,aws,aws-large,asg-user-service-7a976a,application/json,application/json,user-service,v1,e25a08f7-5644-4128-a690-298bd278e3d5,svc-key-4a7724e033354caa,,,
2025-04-12T20:00:41.595044,product-service,aws-cloud,DELETE,/products/293d46da-616e-45d4-a27a-9c270c2a88b6,106.167.146.168,201,7899,79.82,,,svc-6404c29b-304b-32aa,trace-f187a34548144333,span-27b7247f,parent-def4cce1,10.87,65.69,391,False,product-service,v1,aws-cloud,inst-8f0e0a20,eu-central,2025-04-11T08:00:41.336044,aws,aws-medium,asg-product-service-8e85ff,application/json,application/json,product-service,v2,d7b01d00-0e76-4bd6-98e3-836527737723,,,,
2025-04-10T21:00:41.368044,user-service,gcp-cloud,DELETE,/users/cc64d051-4f49-4703-99a8-5000673090f1,98.216.132.238,200,7054,111.57,,,svc-50b4172b-af91-a5b8,trace-ca9fee6594324b01,span-37626afd,parent-1f4aabbf,33.53,53.33,375,False,user-service,v1,gcp-cloud,inst-7f139f55,ap-south,2025-01-22T08:00:41.323044,gcp,gcp-medium,asg-user-service-a06f6e,application/json,application/json,user-service,v2,2fceebd4-705c-4e5b-ab17-e92765028b90,svc-key-044549fd29c24998,,,
2025-04-15T19:12:39.255043,user-service,on-premise,GET,/users/search,166.20.240.106,202,2918,374.7,,,svc-a65ad1b7-dc46-9523,trace-4472ce71d4ca4e77,span-2ae923b3,,84.88,25.9,555,False,user-service,v3,on-premise,inst-b662dcc1,ap-south,2025-02-18T08:00:41.256044,,,,application/json,application/json,user-service,v2,860e5a50-fde5-4de9-bcd5-9fb444343667,svc-key-69734450de6744d8,dc-central,rack-7,srv-657
2025-04-12T21:45:38.259043,product-service,aws-cloud,POST,/products/categories,118.218.56.117,204,0,162.38,,,svc-6bfd93eb-fa5f-8f30,trace-0eca8987aac54072,span-71ebc1bc,parent-0eb0eed6,41.78,68.62,737,False,product-service,v3,aws-cloud,inst-3573cdcc,eu-central,2025-02-12T08:00:41.259043,aws,aws-large,asg-product-service-d5bdab,application/json,application/json,product-service,v3,62e022bd-9cbe-44b2-afb3-d35b9be0af0f,,,,
2025-03-17T12:00:41.480044,auth-service,azure-cloud,DELETE,/revoke-token,212.114.30.51,204,0,48.25,,,svc-3803c613-76cc-f0ef,trace-2371c42bc7d745fb,span-4dc4ed96,,65.78,67.83,105,False,auth-service,v2,azure-cloud,inst-1e78c6cd,eu-central,2025-04-16T08:00:41.282044,azure,azure-large,asg-auth-service-68991e,application/json,application/json,auth-service,v1,825f2330-d111-48a7-a0bb-774e4d669005,svc-key-6d4ba853295d4c45,,,
2025-04-06T21:34:55.244044,payment-service,on-premise,POST,/payments/119f4860-089e-4048-886e-e49e7f3d9238,208.109.57.67,202,8400,465.03,,,svc-bc10e70a-d164-aa70,trace-1e7fff0d13b5497d,span-1525da26,,14.76,56.48,583,False,payment-service,v1,on-premise,inst-7a99eb6b,ap-south,2025-02-07T08:00:41.244044,,,,application/json,application/json,payment-service,v2,e7685d58-15d1-4686-923e-0aa9482b7c23,svc-key-4588122194284677,dc-west,rack-15,srv-902
2025-03-28T21:33:13.259043,order-service,gcp-cloud,PUT,/orders/history,164.198.136.236,202,1755,69.14,,,svc-5f8572b5-16d0-a1b8,trace-08fb482d1ac14dd1,span-a0bdcbe9,,88.76,26.89,78,False,order-service,v2,gcp-cloud,inst-ac96e179,us-east,2025-03-10T08:00:41.259043,gcp,gcp-large,asg-order-service-701033,application/json,application/json,order-service,v1,4bcef559-aac1-4b10-af9d-39094f3c02d8,,,,
2025-04-04T23:01:01.217048,payment-service,aws-cloud,POST,/payments/process,127.205.158.177,200,1596,61.23,,,svc-27f51154-21db-9078,trace-fb3fd78b70c3431d,span-dba8cbc9,,64.64,30.0,147,False,payment-service,v1,aws-cloud,inst-bfb7b0c8,eu-central,2025-03-20T08:00:41.217048,aws,aws-large,asg-payment-service-105bf9,application/json,application/json,payment-service,v1,2da7e1cd-e104-4253-9dd0-e7f651282687,svc-key-1fb2081119bf4bc9,,,
2025-03-26T15:00:41.634044,payment-service,azure-cloud,GET,/payments/b3572575-8e73-431e-92e3-9da606b02580,241.227.77.108,202,1610,41.79,,,svc-b998ec9c-1e03-c16f,trace-bf623c855add4d99,span-ef0a6d4c,parent-bf34a5dc,10.9,61.83,356,False,payment-service,v2,azure-cloud,inst-aab97867,ap-south,2025-04-01T08:00:41.296044,azure,azure-medium,asg-payment-service-252603,application/json,application/json,payment-service,v1,ad2ea72f-e04f-420a-9678-089e7fefec9c,svc-key-6a12a9a057944345,,,
